time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
14.95999999999977,0.001183265781778949,0.7166758916566023,0.6045423945476881,-0.029342003164644026,-0.040154240732866005,0.02432869343317331,1.7658408062462712e-05,-2.729869957400568e-07,6.977938444843326e-07,-5.513717669891892e-06,-7.35890900891466e-07,1.2161861881444845e-06
14.97999999999977,0.0011836179403692027,0.7166758862123941,0.6045424084637689,-0.029342113123982303,-0.040154255408685766,0.024328717687572447,1.7607929512679015e-05,-2.7221041153832616e-07,6.958040396961273e-07,-5.497966913931735e-06,-7.337909880564321e-07,1.2127199568058553e-06
14.999999999999769,0.0011839690922744973,0.7166758807836733,0.6045424223401666,-0.029342222769209284,-0.04015427004262957,0.02432874187281123,1.7557595264723084e-05,-2.7143604027897844e-07,6.938198854186688e-07,-5.482261349134142e-06,-7.316971904535568e-07,1.2092619391788105e-06
15.019999999999769,0.0011843192403726344,0.7166758753703962,0.6045424361769938,-0.02934233210121505,-0.04015428463481891,0.024328765989150333,1.7507404906855722e-05,-2.7066384995742506e-07,6.918413562525803e-07,-5.466600288241175e-06,-7.296094668639354e-07,1.2058169551858422e-06
15.039999999999768,0.001184668387533171,0.7166758699725205,0.6045424499743675,-0.029342441120895714,-0.04015429918537459,0.02432879003677024,1.7457358026827612e-05,-2.698937847454634e-07,6.898686842499132e-07,-5.450984033315609e-06,-7.275277837332507e-07,1.2023809952696897e-06
15.059999999999768,0.0011850165366174682,0.7166758645900017,0.6045424637323976,-0.029342549829147406,-0.04015431369440533,0.024328814015809025,1.7407454214862765e-05,-2.6912594451943976e-07,6.87901509144136e-07,-5.4354125846032615e-06,-7.254515371185104e-07,1.1989519392250663e-06
15.079999999999767,0.0011853636904786925,0.7166758592227955,0.604542477451193,-0.029342658226852173,-0.04015432816203882,0.0243288379265448,1.735769306121704e-05,-2.6836030865444996e-07,6.85939771209682e-07,-5.41988523837011e-06,-7.233816747232984e-07,1.1955367888905618e-06
15.099999999999767,0.0011857098519618625,0.7166758538708575,0.6045424911308637,-0.029342766314902582,-0.0401543425883944,0.024328861769114238,1.730807415849406e-05,-2.6759690036569575e-07,6.83983532668751e-07,-5.404402520422028e-06,-7.213177788165609e-07,1.1921284718837133e-06
15.119999999999767,0.0011860550239038792,0.7166758485341456,0.6045425047715236,-0.02934287409418255,-0.0401543569735796,0.02432888554371416,1.725859710084021e-05,-2.6683560019882267e-07,6.820329953979614e-07,-5.388963998260302e-06,-7.192592601193843e-07,1.1887299960564117e-06
15.139999999999766,0.0011863992091335227,0.716675843212617,0.6045425183732837,-0.02934298156556805,-0.04015437131772157,0.024328909250530245,1.7209261482173988e-05,-2.6607642572521046e-07,6.80088005039097e-07,-5.3735692751309396e-06,-7.172070985067146e-07,1.1853408044157323e-06
15.159999999999766,0.0011867424104714814,0.7166758379062301,0.6045425319362593,-0.02934308872994397,-0.04015438562093084,0.024328932889816902,1.716006689794132e-05,-2.6531934638554473e-07,6.781487792642363e-07,-5.35821879586543e-06,-7.151604633236891e-07,1.1819643328557522e-06
15.179999999999765,0.001187084630730385,0.71667583261494,0.6045425454605545,-0.029343195588183227,-0.040154399883331235,0.024328956461698085,1.7111012945178765e-05,-2.6456450854625004e-07,6.762147611683258e-07,-5.342911962838399e-06,-7.131200195252469e-07,1.1785940590884344e-06
15.199999999999765,0.0011874258727148058,0.7166758273387055,0.6045425589462846,-0.029343302141161348,-0.04015441410502812,0.02432897996641419,1.7062099221041848e-05,-2.6381172088375825e-07,6.742865058591296e-07,-5.327648906135041e-06,-7.110848442074529e-07,1.1752358052727314e-06
15.219999999999764,0.001187766139221318,0.7166758220774821,0.6045425723935545,-0.02934340838975273,-0.040154428286142844,0.024329003404106996,1.70133253256139e-05,-2.6306116617236413e-07,6.723634941661507e-07,-5.312429569097931e-06,-7.090557365037827e-07,1.1718846404395302e-06
15.239999999999764,0.001188105433038497,0.7166758168312295,0.6045425858024781,-0.029343514334819402,-0.04015444242679462,0.02432902677501042,1.6964690858946194e-05,-2.6231263450256286e-07,6.704461812024872e-07,-5.297253333514272e-06,-7.070325888298667e-07,1.168545171138322e-06
15.259999999999764,0.0011884437569469432,0.7166758115999029,0.6045425991731587,-0.029343619977230374,-0.04015445652709249,0.024329050079257137,1.6916195422311033e-05,-2.61566328614097e-07,6.685340306237772e-07,-5.282120548617489e-06,-7.050148935443088e-07,1.1652123358139297e-06
15.279999999999763,0.0011887811137193235,0.7166758063834615,0.6045426125057092,-0.029343725317850212,-0.04015447058715364,0.024329073317124035,1.6867838619018558e-05,-2.6082207010635427e-07,6.666275235446338e-07,-5.267030991914785e-06,-7.030030576273417e-07,1.1618933448760426e-06
15.299999999999763,0.0011891175061203485,0.716675801181862,0.6045426258002352,-0.02934383035754255,-0.04015448460709549,0.02432909648871566,1.6819620051246258e-05,-2.600799727839148e-07,6.647263013319082e-07,-5.251984616792398e-06,-7.009970923663839e-07,1.1585795813109885e-06
15.319999999999762,0.0011894529369068424,0.7166757959950631,0.6045426390568459,-0.029343935097163577,-0.04015449858703084,0.024329119594260838,1.6771539324698015e-05,-2.5933994548851424e-07,6.628305347528905e-07,-5.236981051469442e-06,-6.989967672824177e-07,1.1552772589126363e-06
15.339999999999762,0.001189787408827744,0.7166757908230229,0.6045426522756503,-0.029344039537573294,-0.040154512527074686,0.024329142633982177,1.6723596045085222e-05,-2.586020111520103e-07,6.609402164909713e-07,-5.2220204858313804e-06,-6.970021924815847e-07,1.1519860669660832e-06
15.359999999999761,0.0011901209246241633,0.7166757856657016,0.604542665456761,-0.029344143679623333,-0.040154526427330826,0.02432916560800547,1.6675789820956134e-05,-2.578660658951596e-07,6.590555382834065e-07,-5.2071025019206886e-06,-6.950128070694002e-07,1.1487011646213058e-06
15.379999999999761,0.0011904534870293053,0.7166757805230546,0.6045426786002777,-0.029344247524166336,-0.0401545402879269,0.024329188516530674,1.6628120257102085e-05,-2.571323498566867e-07,6.571758314098738e-07,-5.192227150080819e-06,-6.930298037316523e-07,1.1454262602513353e-06
