time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
8.719999999999903,0.001865503086607365,0.04056351133471098,0.10285655830744739,-0.03222275710506843,-0.03643965274312005,0.020519757862699838,0.00068982612189318,0.2895745793940048,-0.11229578930578223,-0.056388503411695046,-0.09160822213204642,0.13778676516986427
8.739999999999903,0.0018787169434859444,0.046005437030663586,0.10075928328055674,-0.03324213544460245,-0.03800836381814824,0.022864993862051524,0.0006606928439289629,0.2720962847976305,-0.10486375134453227,-0.05096891697670102,-0.07843555375140955,0.11726179996758432
8.759999999999902,0.0018913445694820313,0.05109989511705946,0.0988075581874954,-0.034163909852946116,-0.03935273969136943,0.02486160418651809,0.000631381299804348,0.2547229043197938,-0.09758625465306704,-0.04608872041718334,-0.06721879366105957,0.09983051622332835
8.779999999999902,0.0019033868564323824,0.055852277590968766,0.09699729530831049,-0.03499757578173333,-0.04050602240726671,0.02656214062394016,0.0006021143475175593,0.23761912369546545,-0.09051314395924571,-0.04168329643936064,-0.05766413579486394,0.08502682187110346
8.799999999999901,0.0019148490600993493,0.060270648787976513,0.09532360598462347,-0.03575152840674088,-0.04149645026313944,0.028011218735430277,0.0005731101833483414,0.2209185598503874,-0.0836844661843508,-0.03769763125037785,-0.04952139279363651,0.07245390557450579
8.8199999999999,0.0019257405188746928,0.06436520336825245,0.09378097814395595,-0.036433224158898644,-0.04234800459747632,0.0292467027510687,0.0005445729387671707,0.20472772901379716,-0.07713139203337639,-0.034084787607888,-0.04257771671684418,0.061774200781921154
8.8399999999999,0.0019360742484477863,0.06814779551274618,0.09236343498552717,-0.03704931595590783,-0.0430810483037841,0.03030071770956068,0.0005166864786546709,0.18912960722468616,-0.0708771579214389,-0.030804589850459207,-0.03665218531538905,0.05270074792459889
8.8599999999999,0.0019458664632918835,0.07163153184607525,0.09106467500338511,-0.03760576607590942,-0.043712871103548295,0.031200513144232743,0.0004896107422048555,0.17418681666645341,-0.06493799910710266,-0.027822506000079555,-0.03159113998820979,0.04498977173360328
8.8799999999999,0.0019551360643245315,0.07483042124502555,0.089878193970739,-0.03810794021854163,-0.04425815462481229,0.031969199374193714,0.0004634800516324007,0.15994446994751507,-0.05932405163230547,-0.025108707131610127,-0.027264176063200057,0.038434311498048594
8.899999999999899,0.001963904122306764,0.07775907529937356,0.08879738983563645,-0.03856068586565207,-0.044729368599070146,0.03262637461053022,0.0004384028991116282,0.14643270271740075,-0.05404020675512704,-0.02263728235552205,-0.023560698712892753,0.032858761816825434
8.919999999999899,0.001972193378380071,0.08043245376104757,0.08781565170040019,-0.03896839762374055,-0.04513710797541155,0.03318865859308284,0.00041446280366533897,0.13366892308370024,-0.04908690676181344,-0.020385587904424036,-0.020386968817070368,0.028114199127630794
8.939999999999898,0.0019800277764682028,0.08286564984654414,0.08692643419224183,-0.03933507182620332,-0.0454903794295551,0.03367014630108458,0.0003917199044065966,0.12165980427482848,-0.04446087540791781,-0.018333710123138825,-0.01766357270717707,0.02407438540008682
8.959999999999898,0.0019874320369326452,0.08507371074639299,0.08612331859796993,-0.03966435230840906,-0.04579684459245243,0.034082793393288055,0.00037021302322211606,0.11040304499244244,-0.04015577971359495,-0.016464024110287058,-0.015323258144866816,0.020632354610173972
